number_data,train_loss,val_loss,mIoU
1,0.03702998161315918,205801.890625,19.056065380573273
3,0.04089536890387535,32974.06640625,19.068309664726257
6,0.05336707830429077,5159.26025390625,26.029369235038757
9,0.05871723219752312,4.768961429595947,44.425734877586365
12,0.07190512865781784,1.6973869800567627,46.79327309131622
15,0.07038738578557968,1.785291075706482,49.153268337249756
18,0.06563707441091537,1.1663336753845215,56.217485666275024
21,0.06622662395238876,1.3248416185379028,57.25148320198059
24,0.06899718940258026,0.7008011937141418,62.45597004890442
27,0.07775405794382095,0.6770206093788147,63.71713876724243
30,0.08005215227603912,0.6688335537910461,63.43235969543457
33,0.34375351667404175,3.5610735416412354,51.78080201148987
36,0.2039400190114975,0.45410144329071045,69.79806423187256
39,0.17204830050468445,0.44450458884239197,72.86316752433777
42,0.1699966937303543,0.41774654388427734,73.71290326118469
45,0.2614240050315857,0.4238804876804352,73.51014614105225
48,0.13284143805503845,0.4111049175262451,73.18861484527588
51,0.13274642825126648,0.414794921875,73.61787557601929
54,0.10326366126537323,0.4009644091129303,73.60326647758484
57,0.11961662769317627,0.39671146869659424,73.06361198425293
60,0.14108353853225708,0.38902977108955383,74.1028904914856
63,0.12740914523601532,0.3911336362361908,73.70259165763855
66,0.3417813777923584,0.4034251272678375,72.68059253692627
69,0.24473440647125244,0.36379820108413696,74.95318651199341
72,0.2312551736831665,0.35703933238983154,75.50600171089172
75,0.1707884967327118,0.35228100419044495,75.5601704120636
78,0.23554383218288422,0.34675270318984985,75.70276260375977
81,0.16549921035766602,0.348345011472702,76.12074017524719
84,0.2111985683441162,0.34020164608955383,76.52143836021423
87,0.14284029603004456,0.3365703225135803,76.92185044288635
90,0.13248644769191742,0.33702710270881653,77.07483172416687
93,0.15959225594997406,0.3392530679702759,76.87590718269348
96,0.14848592877388,0.3507442772388458,76.13987326622009
99,0.25945085287094116,0.3639206290245056,73.77763390541077
102,0.20784807205200195,0.3248347043991089,77.60559320449829
105,0.1636609435081482,0.3429478406906128,76.20996832847595
108,0.1479865312576294,0.34319961071014404,75.52295327186584
111,0.15821564197540283,0.33972299098968506,76.8802285194397
114,0.1288265585899353,0.31624630093574524,77.63440012931824
117,0.14030033349990845,0.32753950357437134,77.38262414932251
120,0.19057320058345795,0.31976279616355896,77.94588208198547
123,0.13621282577514648,0.3197261691093445,78.09028029441833
126,0.1529134064912796,0.3138789236545563,78.02332043647766
129,0.30843880772590637,0.4040669798851013,72.37120270729065
132,0.46427521109580994,0.3230019807815552,78.14290523529053
135,0.15735937654972076,0.30915024876594543,77.89615988731384
138,0.16566890478134155,0.3131340742111206,78.25967669487
141,0.16779442131519318,0.3184411823749542,77.93007493019104
144,0.15489107370376587,0.31093668937683105,78.2865822315216
147,0.1769392341375351,0.30648916959762573,78.09498310089111
150,0.14245985448360443,0.3116568326950073,77.94876098632812
153,0.16824917495250702,0.3172782361507416,77.69425511360168
156,0.15789547562599182,0.31364545226097107,77.99506783485413
159,0.15679174661636353,0.3118572235107422,78.04058194160461
162,0.31150779128074646,0.34516552090644836,76.75632238388062
165,0.19110386073589325,0.2949904799461365,79.29664254188538
168,0.21657177805900574,0.3196393847465515,78.4396231174469
171,0.1660539209842682,0.32364940643310547,78.30822467803955
174,0.16448941826820374,0.31191328167915344,78.37952375411987
177,0.16746801137924194,0.30510056018829346,78.68123054504395
180,0.15986356139183044,0.3074491322040558,78.55650782585144
183,0.15686757862567902,0.3001549541950226,79.01086807250977
