number_data,train_loss,val_loss,mIoU
3,0.6032065153121948,1.4613605737686157,29.857835173606873
6,0.3318774104118347,1.0302577018737793,33.808088302612305
9,0.3541075885295868,0.8797774314880371,40.94783067703247
12,0.3420991599559784,0.8878298997879028,39.861828088760376
15,0.32613322138786316,0.8602581024169922,41.548871994018555
18,0.320203572511673,0.8047224879264832,44.701629877090454
21,0.3281814157962799,0.7877666354179382,45.17025649547577
24,0.31962597370147705,0.7906180620193481,46.26293182373047
27,0.32226085662841797,0.7698858976364136,47.80702888965607
30,0.3360557556152344,0.7604624629020691,49.01414215564728
33,0.6890652775764465,0.7785172462463379,47.39716649055481
36,0.7242470383644104,0.7930670976638794,46.67428135871887
39,0.7055457830429077,0.7830072641372681,46.443116664886475
42,0.7304736375808716,0.7787995338439941,46.93167209625244
45,0.7589468955993652,0.7821557521820068,46.998804807662964
48,0.7727442383766174,0.7809076905250549,47.18689024448395
51,0.7574259042739868,0.7924987077713013,46.660420298576355
54,0.7647751569747925,0.7855103015899658,46.59165441989899
57,0.7774618268013,0.7895011305809021,47.34233021736145
60,0.7508719563484192,0.7768450379371643,47.775039076805115
63,0.749345600605011,0.7919775247573853,46.78635597229004
66,0.595818042755127,0.697418212890625,53.63960266113281
69,0.6031811237335205,0.7047659754753113,53.63933444023132
72,0.6043931245803833,0.7044409513473511,52.62095332145691
75,0.6170185804367065,0.6933667063713074,52.945733070373535
78,0.6690253019332886,0.6834678649902344,52.13558077812195
81,0.6009883880615234,0.7046607732772827,51.76825523376465
84,0.6496697068214417,0.7095730900764465,51.1658251285553
87,0.6148240566253662,0.7161892652511597,50.9289026260376
90,0.6086884140968323,0.7017499208450317,51.45183205604553
93,0.6350297927856445,0.6781474351882935,52.06397771835327
96,0.5469635725021362,0.6245301961898804,55.35503625869751
99,0.5427196025848389,0.6381961107254028,56.037914752960205
102,0.5484465956687927,0.6253427267074585,56.42028450965881
105,0.5443235635757446,0.620988130569458,56.97801113128662
108,0.5684922933578491,0.6156659722328186,56.936830282211304
111,0.5515250563621521,0.6034621000289917,57.860225439071655
114,0.5397930145263672,0.600130558013916,57.140570878982544
117,0.5513265132904053,0.6194198131561279,57.34964609146118
120,0.5493099689483643,0.6389191150665283,55.86773753166199
123,0.5558496713638306,0.635109007358551,57.462215423583984
126,0.5406739115715027,0.6111188530921936,57.8095018863678
129,0.47937220335006714,0.5577361583709717,61.60628795623779
132,0.4911998212337494,0.5438434481620789,61.32403016090393
135,0.48750901222229004,0.5440871715545654,61.632806062698364
138,0.49024879932403564,0.5781391859054565,61.276739835739136
141,0.4773334860801697,0.5697312355041504,61.666977405548096
144,0.4825489819049835,0.5443246364593506,62.582939863204956
147,0.480896919965744,0.5451490879058838,62.08088397979736
150,0.498039573431015,0.5441240072250366,62.322282791137695
153,0.49370118975639343,0.566342830657959,61.0919713973999
156,0.49921584129333496,0.5944361686706543,59.304165840148926
159,0.48994237184524536,0.5572540163993835,61.985403299331665
162,0.4400952458381653,0.5159931778907776,64.03056383132935
165,0.4529784321784973,0.503000020980835,64.38353061676025
168,0.4540148675441742,0.4916704297065735,65.07734656333923
171,0.4523079991340637,0.510524570941925,64.44500684738159
174,0.44156232476234436,0.5175949335098267,63.48841190338135
177,0.4424040913581848,0.5056235790252686,64.41236734390259
180,0.44225406646728516,0.5302426815032959,63.621288537979126
183,0.44366779923439026,0.5034117698669434,63.65601420402527
