number_data,train_loss,val_loss,mIoU
1,0.06728364527225494,14.638018608093262,22.060897946357727
3,0.15143941342830658,1.9228194952011108,32.36709237098694
6,0.19047611951828003,2.5460424423217773,28.418639302253723
9,0.3221530616283417,0.8476497530937195,41.434237360954285
12,0.36903294920921326,0.7585657238960266,44.40944790840149
15,0.40807685256004333,0.9362601041793823,40.59116244316101
18,0.48704466223716736,0.6888793110847473,44.332656264305115
21,0.48165103793144226,0.658981204032898,44.197145104408264
24,0.4847017526626587,0.6669984459877014,46.013134717941284
27,0.5349113941192627,0.7064645886421204,43.857479095458984
30,0.5329728126525879,0.6649731993675232,46.207061409950256
33,0.8193234801292419,0.6606544852256775,41.830721497535706
36,0.682232141494751,0.6336199045181274,44.0114825963974
39,0.5802426338195801,0.6853840947151184,45.0242280960083
42,0.5307613015174866,0.6102957129478455,45.72063684463501
45,0.5653676986694336,0.6297772526741028,42.863667011260986
48,0.5639681816101074,0.6487654447555542,43.80394220352173
51,0.5601763725280762,0.5830358862876892,47.336190938949585
54,0.5406310558319092,0.6018986701965332,48.45170080661774
57,0.5388548374176025,0.5898521542549133,49.94480311870575
60,0.5496628284454346,0.5853031873703003,47.34179377555847
63,0.5327443480491638,0.5926963686943054,46.74407243728638
66,0.5839333534240723,0.6389751434326172,39.80218172073364
69,0.5839407444000244,0.6009427905082703,43.5317188501358
72,0.5155882239341736,0.585741400718689,48.250612616539
75,0.5356916785240173,0.5670303106307983,48.628294467926025
78,0.5468023419380188,0.7540683746337891,44.44948434829712
81,0.5247475504875183,0.5612428188323975,52.5782585144043
84,0.5020246505737305,0.5494788885116577,49.155452847480774
87,0.5147051215171814,0.5592414736747742,53.79323959350586
90,0.5334065556526184,0.5709807276725769,52.87136435508728
93,0.5152043104171753,0.5568618774414062,51.64214372634888
96,0.5168506503105164,0.5514689087867737,48.702383041381836
99,0.6259013414382935,0.5875491499900818,47.247228026390076
102,0.5419455766677856,0.5413727164268494,54.58501577377319
105,0.5291570425033569,0.6179454922676086,43.627527356147766
108,0.532833456993103,0.5268798470497131,51.79969072341919
111,0.7645155191421509,0.8465865850448608,44.68695819377899
114,0.5580241680145264,0.5506346225738525,50.08528232574463
117,0.5693515539169312,0.5978807806968689,50.41298866271973
120,0.5275364518165588,0.5897427797317505,44.46147084236145
123,0.5157870054244995,0.5325442552566528,51.680970191955566
126,0.5129318237304688,0.5177137851715088,59.759920835494995
129,0.6916568279266357,0.689102292060852,45.516958832740784
132,0.5610002875328064,0.5604663491249084,53.600966930389404
135,0.4954078793525696,0.55629962682724,48.66516590118408
138,0.5559008717536926,0.5706233978271484,50.019943714141846
141,0.5325401425361633,0.5464258193969727,47.47088849544525
144,0.5294471979141235,0.5602872371673584,51.185810565948486
147,0.4984103739261627,0.5221667289733887,57.16858506202698
150,0.5265504121780396,0.6131442785263062,55.26493191719055
153,0.4955464005470276,0.6659726500511169,45.573556423187256
156,0.4989497661590576,0.5197131037712097,58.50755572319031
159,0.49774369597435,0.5277412533760071,59.09571647644043
162,0.6346434354782104,0.5877822637557983,48.04385602474213
165,0.5136611461639404,0.5232481360435486,57.026493549346924
168,0.5422167778015137,0.7247922420501709,48.0724036693573
171,0.5126193761825562,0.5368185639381409,55.89461922645569
174,0.5456767082214355,0.556861937046051,48.73813092708588
177,0.5008128881454468,0.5150235891342163,55.2033007144928
180,0.5301886796951294,0.5889207720756531,44.0796822309494
183,0.47473153471946716,0.5525556206703186,57.208555936813354
