number_data,train_loss,val_loss,mIoU
1,0.1183440238237381,4.370114803314209,23.225480318069458
3,0.1398373246192932,1.356627106666565,38.002461194992065
6,0.4692748486995697,0.8842475414276123,26.967930793762207
9,0.49935832619667053,0.8447315096855164,27.609524130821228
12,0.5494388937950134,0.8623481392860413,36.5656316280365
15,0.613636314868927,0.7281766533851624,34.342315793037415
18,0.6620042324066162,0.7035475969314575,40.12581408023834
21,0.6639484167098999,0.7088558077812195,38.903823494911194
24,0.6589719653129578,0.698404848575592,39.90435004234314
27,0.6381950378417969,0.6792348623275757,39.36923146247864
30,0.6352993845939636,0.6734933257102966,39.28929567337036
33,0.6343877911567688,0.7690203189849854,34.34270918369293
36,0.6480070352554321,0.6373623013496399,39.851582050323486
39,0.7317551374435425,0.6593523025512695,41.04920029640198
42,0.6182295680046082,0.6440545916557312,40.61574637889862
45,0.6530158519744873,0.6708610653877258,41.84793829917908
48,0.6453585028648376,0.670306921005249,38.94927203655243
51,0.6633862257003784,0.6623934507369995,40.96635282039642
54,0.6337200403213501,0.6563848853111267,40.0301456451416
57,0.6209255456924438,0.6744465231895447,40.32177925109863
60,0.6367744207382202,0.6520871520042419,38.23851943016052
63,0.6339455246925354,0.6529710292816162,42.192476987838745
66,0.6427216529846191,0.7143447995185852,36.18635535240173
69,0.6763733625411987,0.7124056220054626,36.91866397857666
72,0.5949897170066833,0.6234374642372131,42.15471148490906
75,0.5979143381118774,0.6435924172401428,41.90926253795624
78,0.5933248400688171,0.6241640448570251,43.66735816001892
81,0.556363582611084,0.6039369106292725,43.91208589076996
84,0.5953178405761719,0.6132038235664368,42.60700345039368
87,0.5966633558273315,0.6436200737953186,41.21696352958679
90,0.5906656980514526,0.6081072688102722,43.401309847831726
93,0.5646330714225769,0.5791966915130615,45.601701736450195
96,0.5781091451644897,0.6102808713912964,43.40524971485138
99,0.5994396209716797,0.605363667011261,43.254706263542175
102,0.5592274069786072,0.5694334506988525,45.65018117427826
105,0.6000369787216187,0.584900438785553,45.35458981990814
108,0.5863440036773682,0.5640416741371155,46.88173234462738
111,0.5884408354759216,0.5765295028686523,46.368277072906494
114,0.558881938457489,0.5485053658485413,47.741663455963135
117,0.5843009948730469,0.6023852825164795,43.889445066452026
120,0.5783950686454773,0.5991870760917664,44.56110894680023
123,0.5578182935714722,0.5632363557815552,47.02582061290741
126,0.5596172213554382,0.5851872563362122,46.799081563949585
129,0.6363391876220703,0.6160869598388672,42.02462136745453
132,0.6175611615180969,0.5930697321891785,46.871766448020935
135,0.5688267350196838,0.5684675574302673,46.71287536621094
138,0.53160560131073,0.5583997368812561,47.88827300071716
141,0.5816925168037415,0.5762484073638916,47.405457496643066
144,0.5643469095230103,0.5594860911369324,46.63208723068237
147,0.5280250906944275,0.5512219667434692,47.55615592002869
150,0.5288455486297607,0.5474928617477417,49.21978712081909
153,0.5180109143257141,0.5439465641975403,49.438971281051636
156,0.5277099013328552,0.5410846471786499,49.80829358100891
159,0.5483016967773438,0.554046630859375,47.579339146614075
162,0.5057373046875,0.5634437203407288,41.64947271347046
165,0.5659066438674927,0.5505681037902832,47.49089479446411
168,0.5271790027618408,0.547987163066864,46.34395241737366
171,0.5303199291229248,0.5591862797737122,47.309476137161255
174,0.5126241445541382,0.5374532341957092,50.733381509780884
177,0.5081949234008789,0.5215038657188416,50.96526741981506
180,0.5404740571975708,0.5305251479148865,49.16520118713379
183,0.5199586153030396,0.5426428318023682,50.03249645233154
