number_data,train_loss,val_loss,mIoU
3,0.7931877970695496,1.2239007949829102,31.925007700920105
6,0.6048994660377502,1.0632673501968384,33.18870961666107
9,0.6564096212387085,0.9880907535552979,35.5727881193161
12,0.6718189120292664,0.9963718056678772,35.602867603302
15,0.6825282573699951,0.978447437286377,35.91021001338959
18,0.715603232383728,0.8905812501907349,40.44984579086304
21,0.7194461226463318,0.8826792240142822,40.136757493019104
24,0.7439610362052917,0.8790177702903748,42.014920711517334
27,0.7422093749046326,0.8538448214530945,43.48843693733215
30,0.7362072467803955,0.8471320867538452,43.62688958644867
33,0.8069247007369995,0.8859713077545166,43.02575886249542
36,0.8326756954193115,0.8905656933784485,42.35290586948395
39,0.8024402260780334,0.8798680901527405,44.13730800151825
42,0.8340075612068176,0.8712536692619324,44.907501339912415
45,0.8669067025184631,0.8752769231796265,43.87776851654053
48,0.8280957341194153,0.8754967451095581,44.29611265659332
51,0.8360046148300171,0.8763260841369629,44.62204873561859
54,0.8708462119102478,0.8887854814529419,44.395700097084045
57,0.8483043313026428,0.8796610832214355,44.81705129146576
60,0.8337900042533875,0.8872675895690918,43.668314814567566
63,0.8619208335876465,0.8837947249412537,43.83568465709686
66,0.7032015323638916,0.7747939229011536,50.24207830429077
69,0.7025730609893799,0.785153865814209,50.16060471534729
72,0.7262458801269531,0.7752517461776733,50.12024641036987
75,0.6967509388923645,0.7789185643196106,49.74457323551178
78,0.723024845123291,0.7736597061157227,48.95588755607605
81,0.731904923915863,0.7748380303382874,49.546244740486145
84,0.7227250337600708,0.7795352935791016,49.1937130689621
87,0.7049227356910706,0.7673532366752625,49.57277178764343
90,0.7119178175926208,0.7824476957321167,49.41912293434143
93,0.7163227200508118,0.7755181789398193,49.116575717926025
96,0.6490840911865234,0.7166858911514282,52.18920111656189
99,0.6607068181037903,0.7085151672363281,52.74801850318909
102,0.656453549861908,0.7152776718139648,52.42617726325989
105,0.65326988697052,0.7023857831954956,52.92608141899109
108,0.6615879535675049,0.7092371582984924,52.739596366882324
111,0.6642425656318665,0.705154299736023,52.546679973602295
114,0.6544876098632812,0.7068568468093872,52.53744125366211
117,0.6730037927627563,0.7065418362617493,53.1550407409668
120,0.674927830696106,0.7045338153839111,53.09019088745117
123,0.6590416431427002,0.723440945148468,53.12986969947815
126,0.6596354246139526,0.7174768447875977,53.28863859176636
129,0.6044666767120361,0.6617903113365173,56.04778528213501
132,0.6013609170913696,0.6588876247406006,56.36481046676636
135,0.5971546769142151,0.6624008417129517,55.99007606506348
138,0.6072570085525513,0.6621507406234741,56.0253381729126
141,0.5968074202537537,0.6627837419509888,56.139177083969116
144,0.6193353533744812,0.6554481983184814,56.162118911743164
147,0.6106880307197571,0.6594130992889404,56.13487958908081
150,0.6089506149291992,0.6535753011703491,56.27627968788147
153,0.608412504196167,0.6587679386138916,55.88768124580383
156,0.6153509616851807,0.6553620100021362,56.06049299240112
159,0.604059636592865,0.6596882939338684,56.238824129104614
162,0.56365567445755,0.6114813685417175,58.41335654258728
165,0.5682848691940308,0.6134207248687744,58.301252126693726
168,0.5768401026725769,0.6093904972076416,58.69259834289551
171,0.5678607821464539,0.6116898655891418,58.69224667549133
174,0.5658132433891296,0.6225261688232422,58.36151838302612
177,0.5591152310371399,0.6153741478919983,58.236175775527954
180,0.5709837079048157,0.6166243553161621,58.23979377746582
183,0.5599367618560791,0.6085498929023743,58.31867456436157
