number_data,train_loss,val_loss,mIoU
1,0.11168813705444336,4.529486656188965,25.758859515190125
3,0.1546659916639328,1.4406578540802002,37.106141448020935
6,0.2643425464630127,1.0878965854644775,38.32497000694275
9,0.3752264976501465,0.7680976390838623,41.58557653427124
12,0.4304443299770355,0.691777229309082,43.65547597408295
15,0.47780731320381165,0.74387526512146,42.09530055522919
18,0.3880625367164612,0.6574108004570007,45.824649930000305
21,0.4812982678413391,0.6730197668075562,44.45412755012512
24,0.4523759186267853,0.6281504034996033,46.84085249900818
27,0.49252399802207947,0.6256298422813416,47.300130128860474
30,0.4320758879184723,0.6125060319900513,47.91872799396515
33,0.5727003812789917,0.6901078820228577,42.467230558395386
36,0.6362262964248657,0.6305341720581055,46.373188495635986
39,0.7042367458343506,0.6408263444900513,46.39853239059448
42,0.5901386737823486,0.6317421793937683,45.08933126926422
45,0.5481497645378113,0.630198061466217,45.332902669906616
48,0.5805341601371765,0.6238618493080139,45.93174457550049
51,0.5571261644363403,0.579861044883728,47.58603870868683
54,0.5689234733581543,0.622524619102478,45.08487582206726
57,0.5543950200080872,0.5913158059120178,47.57615029811859
60,0.6005904674530029,0.6224575042724609,44.90267634391785
63,0.6054941415786743,0.628778338432312,44.76953744888306
66,0.5205077528953552,0.6566654443740845,44.185128808021545
69,0.5973430871963501,0.7012432217597961,40.37601053714752
72,0.6074667572975159,0.6259252429008484,46.39666974544525
75,0.571533203125,0.5973422527313232,49.72229599952698
78,0.5275434851646423,0.5875083208084106,47.38321304321289
81,0.5490078330039978,0.5938530564308167,48.256468772888184
84,0.551571786403656,0.6011203527450562,46.543753147125244
87,0.5535206198692322,0.5847243070602417,47.23827540874481
90,0.5367019176483154,0.5801025032997131,48.47482740879059
93,0.5357855558395386,0.5664814114570618,47.72813320159912
96,0.5128697156906128,0.5561236143112183,48.625248670578
99,0.6021848320960999,0.585460901260376,49.416324496269226
102,0.5732017755508423,0.5777117013931274,47.1645325422287
105,0.549556314945221,0.563052237033844,52.116262912750244
108,0.5090492963790894,0.5500644445419312,53.68967652320862
111,0.5653958320617676,0.571182906627655,48.211222887039185
114,0.5522815585136414,0.5723195672035217,48.91399145126343
117,0.5474368333816528,0.5534706711769104,52.26576328277588
120,0.5007285475730896,0.5156292915344238,56.214189529418945
123,0.5385389924049377,0.5675775408744812,46.96488678455353
126,0.5676119327545166,0.5322678685188293,53.5608172416687
129,0.5521125793457031,0.6301378011703491,46.786388754844666
132,0.5130926966667175,0.5548446178436279,48.399221897125244
135,0.5332165956497192,0.5251883864402771,53.621941804885864
138,0.512649655342102,0.5487370491027832,52.70769000053406
141,0.5120925903320312,0.527721643447876,54.90816831588745
144,0.5112272500991821,0.549875020980835,52.4754524230957
147,0.5025871396064758,0.5231624245643616,57.24535584449768
150,0.4875810742378235,0.521352231502533,56.69158101081848
153,0.49471887946128845,0.5173771381378174,56.47988319396973
156,0.47091594338417053,0.5187399387359619,57.710617780685425
159,0.4961249530315399,0.5254927277565002,52.709490060806274
162,0.5416051149368286,0.5623626708984375,49.20944571495056
165,0.5185898542404175,0.5311027765274048,53.28150987625122
168,0.48669227957725525,0.5254434943199158,58.18939208984375
171,0.4688337743282318,0.5111989974975586,56.89117908477783
174,0.5039101839065552,0.5415800213813782,50.79675912857056
177,0.47012120485305786,0.5338953733444214,53.556352853775024
180,0.5062533020973206,0.537923276424408,50.67998170852661
183,0.5104565620422363,0.5401573181152344,53.88714075088501
