number_data,train_loss,val_loss,mIoU
3,0.5764889717102051,1.2146636247634888,33.81470739841461
9,0.47015559673309326,0.9752665162086487,35.39730608463287
12,0.479288250207901,0.9464112520217896,36.43859028816223
15,0.48763328790664673,0.9180894494056702,37.44605779647827
18,0.5033972263336182,0.7989818453788757,41.199666261672974
21,0.5162535309791565,0.8103296756744385,40.86639881134033
24,0.5356319546699524,0.7997817993164062,42.92367398738861
27,0.5524793863296509,0.7727452516555786,44.623616337776184
30,0.5659121870994568,0.770905077457428,46.36944830417633
33,0.6283624768257141,0.7379312515258789,48.01807105541229
36,0.6537667512893677,0.7489889860153198,45.68558633327484
39,0.6717411279678345,0.7470362186431885,45.24073600769043
42,0.6782562136650085,0.744513988494873,45.08865773677826
45,0.6824594140052795,0.7590418457984924,44.226813316345215
48,0.693687915802002,0.7515455484390259,45.01349627971649
51,0.6957881450653076,0.746981143951416,45.48327326774597
54,0.6997302770614624,0.7372196912765503,46.25082612037659
57,0.686002254486084,0.7401177883148193,45.80136239528656
60,0.7001619338989258,0.743695080280304,46.30409479141235
63,0.6670229434967041,0.7518904209136963,45.96580266952515
66,0.5547760725021362,0.6688945889472961,52.521324157714844
69,0.5499304533004761,0.6667137145996094,52.9293417930603
72,0.5574272274971008,0.6600874066352844,52.4328351020813
75,0.5600844025611877,0.6688655614852905,51.72988772392273
78,0.5483734607696533,0.6717852354049683,51.920413970947266
81,0.5734398365020752,0.6743309497833252,51.12522840499878
84,0.560957670211792,0.6552954912185669,51.365381479263306
87,0.561308741569519,0.6517139673233032,52.58495211601257
90,0.5569090843200684,0.653634250164032,51.65282487869263
93,0.5590412616729736,0.6475690603256226,50.90669393539429
96,0.4900254011154175,0.5787479281425476,56.02660775184631
99,0.5024867057800293,0.5780817866325378,56.555116176605225
102,0.49800047278404236,0.5885289907455444,56.459420919418335
105,0.5151973962783813,0.5701618194580078,56.96406364440918
108,0.5022956728935242,0.572562575340271,56.932687759399414
111,0.5015225410461426,0.5807139873504639,56.4821720123291
114,0.5135442018508911,0.5680139064788818,56.99211359024048
117,0.5142321586608887,0.5631372928619385,57.301586866378784
120,0.5140947699546814,0.577094554901123,57.05288648605347
123,0.5112063884735107,0.5667874813079834,57.45847225189209
126,0.5109732151031494,0.5806033611297607,56.312721967697144
129,0.45446497201919556,0.5325037837028503,60.44064164161682
132,0.4395793378353119,0.5346724987030029,60.14944911003113
135,0.44748327136039734,0.5154116749763489,60.094523429870605
138,0.44540566205978394,0.5294970273971558,60.93779802322388
141,0.44763827323913574,0.5264591574668884,60.45498251914978
144,0.46124187111854553,0.5244572758674622,59.530264139175415
147,0.451011598110199,0.5378987789154053,60.438233613967896
150,0.46634620428085327,0.5254660248756409,60.4664146900177
153,0.4598160982131958,0.5403764247894287,60.4708731174469
156,0.45225292444229126,0.5491394400596619,60.22744178771973
159,0.4694896638393402,0.5233598351478577,61.25311851501465
162,0.4279707968235016,0.48573967814445496,62.99728751182556
165,0.4188089370727539,0.504792332649231,63.46779465675354
168,0.42162784934043884,0.49226152896881104,63.43278884887695
171,0.4254274070262909,0.5035930275917053,60.854530334472656
174,0.40948590636253357,0.48531925678253174,63.590097427368164
177,0.42903801798820496,0.4875994324684143,63.22218179702759
180,0.42561841011047363,0.5083065629005432,61.862415075302124
183,0.41651979088783264,0.49423640966415405,63.290125131607056
