number_data,train_loss,val_loss,mIoU
3,0.8259636759757996,2.1262216567993164,25.54612159729004
6,0.6783793568611145,1.6408320665359497,21.801738440990448
9,0.7273169755935669,1.0004373788833618,33.38879644870758
12,0.7325118184089661,1.0221818685531616,32.009175419807434
15,0.7414765954017639,0.9953393340110779,33.12065005302429
18,0.7624621987342834,0.9340686798095703,36.770594120025635
21,0.7627719044685364,0.9304760694503784,36.114782094955444
24,0.7838022708892822,0.918444812297821,37.20461130142212
27,0.7892555594444275,0.8918643593788147,39.232149720191956
30,0.7845780253410339,0.8942286372184753,39.83815312385559
33,0.8313897848129272,0.9064232110977173,41.32963418960571
36,0.8364641666412354,0.8964844942092896,41.34692847728729
39,0.8400458693504333,0.9009833335876465,40.953078866004944
42,0.8819901347160339,0.8870886564254761,42.81109571456909
45,0.8672963976860046,0.8911388516426086,42.798757553100586
48,0.8787264227867126,0.8919790983200073,41.40319228172302
51,0.8882128000259399,0.8879886269569397,42.17466115951538
54,0.8428972959518433,0.889663815498352,43.38876008987427
57,0.8507568836212158,0.9022053480148315,42.648446559906006
60,0.8867440223693848,0.9042178392410278,42.75410771369934
63,0.8536760210990906,0.8934250473976135,44.16348338127136
66,0.760112464427948,0.7786604166030884,48.264265060424805
69,0.7363612651824951,0.7912963628768921,48.126986622810364
72,0.7361407279968262,0.7815299034118652,47.74407744407654
75,0.7372962236404419,0.7939533591270447,47.697269916534424
78,0.7348279356956482,0.7871786952018738,47.152164578437805
81,0.7447047233581543,0.7880033850669861,46.86665236949921
84,0.7354692220687866,0.7891924977302551,46.87199592590332
87,0.7529056072235107,0.7819116115570068,47.899919748306274
90,0.7562742233276367,0.7838077545166016,46.95926308631897
93,0.7504907846450806,0.789262592792511,46.92772924900055
96,0.660731315612793,0.7172138094902039,49.32989776134491
99,0.678481936454773,0.717074990272522,49.69373941421509
102,0.6790895462036133,0.7239142656326294,49.357229471206665
105,0.6795421838760376,0.7244558334350586,50.2360463142395
108,0.6813746690750122,0.7158651947975159,49.92750883102417
111,0.6927158236503601,0.7114614248275757,50.120896100997925
114,0.6702481508255005,0.7173141241073608,49.845629930496216
117,0.672512948513031,0.7141076326370239,50.48494338989258
120,0.6985712051391602,0.7199703454971313,50.16368627548218
123,0.6816214323043823,0.715280294418335,50.51647424697876
126,0.6995503306388855,0.7122524380683899,50.296515226364136
129,0.6268742680549622,0.6732863187789917,53.08282971382141
132,0.6275952458381653,0.6745083332061768,53.375375270843506
135,0.6292945146560669,0.6690099239349365,52.956825494766235
138,0.6272185444831848,0.6690221428871155,53.39255928993225
141,0.6273596286773682,0.6729764938354492,53.77417206764221
144,0.6219617128372192,0.6694087982177734,53.58145833015442
147,0.6305673718452454,0.6741976737976074,53.908562660217285
150,0.6447986364364624,0.675162672996521,53.29691171646118
153,0.637959897518158,0.6731029748916626,53.19528579711914
156,0.6333895921707153,0.6704992055892944,53.65438461303711
159,0.6346608400344849,0.6713247299194336,52.83885598182678
162,0.6064794659614563,0.6305646896362305,55.39958477020264
165,0.5924040675163269,0.6224030256271362,55.63841462135315
168,0.6189305186271667,0.6355467438697815,55.11471629142761
171,0.5874505043029785,0.6309831142425537,55.63775897026062
174,0.5912380814552307,0.6340939402580261,55.19787073135376
177,0.5911825299263,0.6339399814605713,55.03407120704651
180,0.5872692465782166,0.6301863789558411,54.93195056915283
183,0.5876939296722412,0.6295727491378784,54.94657754898071
