number_data,train_loss,val_loss,mIoU
1,0.15291017293930054,2.6995577812194824,27.072802186012268
3,0.14517773687839508,1.043717861175537,39.094388484954834
6,0.3073086738586426,1.5303715467453003,35.64061522483826
9,0.38061001896858215,0.9807464480400085,37.40856051445007
12,0.5040993094444275,0.6860617995262146,39.89745378494263
15,0.5210025906562805,0.7537718415260315,38.29241394996643
18,0.5625595450401306,0.6521651744842529,42.23840534687042
21,0.5620259046554565,0.6486648917198181,41.755956411361694
24,0.5779619812965393,0.6423240900039673,43.42958331108093
27,0.5795597434043884,0.6294428706169128,44.9358344078064
30,0.5592743158340454,0.6288975477218628,43.391647934913635
33,0.6425551176071167,0.7475743293762207,35.62372624874115
36,0.6003227233886719,0.6232485175132751,44.64292228221893
39,0.6307796239852905,0.6202478408813477,51.46393179893494
42,0.566368579864502,0.6287920475006104,44.81687843799591
45,0.6046831607818604,0.5949088335037231,44.899725914001465
48,0.5150666236877441,0.5860787630081177,51.29343271255493
51,0.5735712051391602,0.5911301970481873,45.72235345840454
54,0.5671738386154175,0.5949757695198059,44.28092837333679
57,0.5329884886741638,0.5710731744766235,50.2183735370636
60,0.5523746609687805,0.6067464351654053,46.96407616138458
63,0.5745899677276611,0.5975364446640015,47.517332434654236
66,0.5769071578979492,0.6224586367607117,47.15322256088257
69,0.524442732334137,0.5866141319274902,52.006375789642334
72,0.5240134596824646,0.5571817755699158,47.2834050655365
75,0.5116591453552246,0.6437089443206787,42.91711449623108
78,0.5294071435928345,0.5672096610069275,47.50261306762695
81,0.5356724858283997,0.6030920743942261,49.9948114156723
84,0.5292500853538513,0.5714664459228516,52.14772820472717
87,0.5501564741134644,0.5652470588684082,49.54623579978943
90,0.5044239163398743,0.5638530850410461,52.86659002304077
93,0.5128923654556274,0.5492557883262634,50.6633460521698
96,0.5477414131164551,0.5691331624984741,53.04192900657654
99,0.6223553419113159,0.5694354176521301,49.842649698257446
102,0.5419562458992004,0.5499390959739685,50.854772329330444
105,0.537862241268158,0.5340967178344727,47.99792766571045
108,0.5591874122619629,0.5376262068748474,52.646470069885254
111,0.5201025009155273,0.5110881924629211,55.867886543273926
114,0.530063271522522,0.5356369614601135,55.555981397628784
117,0.515831708908081,0.5544198155403137,56.133776903152466
120,0.5300393104553223,0.5198213458061218,52.33352780342102
123,0.5166435837745667,0.504320502281189,54.71045970916748
126,0.5177112817764282,0.5261929631233215,56.909799575805664
129,0.5616275668144226,0.6040114164352417,48.67568016052246
132,0.5397664308547974,0.5505523085594177,48.94520044326782
135,0.5185096859931946,0.5502399206161499,46.77517116069794
138,0.5018599629402161,0.5312252044677734,51.87428593635559
141,0.555395245552063,0.5798388719558716,51.728904247283936
144,0.49130579829216003,0.5426672697067261,47.40772545337677
147,0.6495693325996399,0.6742773652076721,40.22168517112732
150,0.4742673933506012,0.5157473683357239,52.6320219039917
153,0.49479547142982483,0.5393230319023132,55.36317825317383
156,0.4993206560611725,0.5298451781272888,52.32834815979004
159,0.47898396849632263,0.5251814126968384,50.53189396858215
162,0.4939984977245331,0.5483051538467407,48.56495559215546
165,0.525551974773407,0.5431780219078064,49.988484382629395
168,0.5056686401367188,0.5157452821731567,53.666895627975464
171,0.5064414739608765,0.6171562075614929,47.497355937957764
174,0.4562002122402191,0.568132758140564,52.70475149154663
177,0.4366893172264099,0.491256445646286,57.110798358917236
180,0.5501565337181091,0.5558328032493591,49.8054176568985
183,0.4577244222164154,0.49708035588264465,59.23755764961243
